id;annotator;c_act_0;c_act_1;c_act_1a_0;c_act_1a_1;c_act_1a_2;c_act_1a_3;c_act_1a_4;c_act_1a_mark_0;c_act_1a_mark_1;c_act_1a_mark_2;c_act_1a_mark_3;c_act_1a_mark_4;c_act_1b_0;c_act_1b_1;c_act_1b_2;c_act_1b_3;c_act_1b_4;c_act_1b_mark_0;c_act_1b_mark_1;c_act_1b_mark_2;c_act_1b_mark_3;c_act_1b_mark_4;c_act_2;c_act_2a_0;c_act_2a_1;c_act_2a_2;c_act_2a_3;c_act_2a_4;c_act_2a_mark_0;c_act_2a_mark_1;c_act_2a_mark_2;c_act_2a_mark_3;c_act_2a_mark_4;c_act_2b_0;c_act_2b_1;c_act_2b_2;c_act_2b_3;c_act_2b_4;c_act_3;c_act_3a_0;c_act_3a_1;c_act_3a_2;c_act_3a_3;c_act_3a_4;c_act_3a_mark_0;c_act_3a_mark_1;c_act_3a_mark_2;c_act_3a_mark_3;c_act_3a_mark_4;c_act_3b_0;c_act_3b_1;c_act_3b_2;c_act_3b_3;c_act_3b_4;c_act_4;c_amp;c_contr;c_emo_1;c_emo_1_mark;c_emo_2a;c_emo_2a_mark;c_emo_2b;c_emo_3;c_mod;c_ne_1_0;c_ne_1_1;c_ne_1_2;c_ne_1_3;c_ne_1_4;c_ne_1_5;c_ne_2_0;c_ne_2_1;c_ne_2_2;c_ne_2_3;c_ne_2_4;c_ne_2_5;c_ne_2_mark_0;c_ne_2_mark_1;c_ne_2_mark_2;c_ne_2_mark_3;c_ne_2_mark_4;c_ne_2_mark_5;c_ne_3_0;c_ne_3_1;c_ne_3_2;c_ne_3_3;c_ne_3_4;c_ne_3_5;c_ne_4_0;c_ne_4_1;c_ne_4_2;c_ne_4_3;c_ne_4_4;c_ne_4_5;c_ne_4_mark_0;c_ne_4_mark_1;c_ne_4_mark_2;c_ne_4_mark_3;c_ne_4_mark_4;c_ne_4_mark_5;c_ne_5_0;c_ne_5_1;c_ne_5_2;c_ne_5_3;c_ne_5_4;c_ne_5_5;c_ne_5_mark_0;c_ne_5_mark_1;c_ne_5_mark_2;c_ne_5_mark_3;c_ne_5_mark_4;c_ne_5_mark_5;c_ne_6_0;c_ne_6_1;c_ne_6_2;c_ne_6_3;c_ne_6_4;c_ne_6_5;c_ne_7_0;c_ne_7_1;c_ne_7_2;c_ne_7_3;c_ne_7_4;c_ne_7_5;c_pe_1_0;c_pe_1_1;c_pe_1_2;c_pe_2_0;c_pe_2_1;c_pe_2_2;c_pe_2_mark_0;c_pe_2_mark_1;c_pe_2_mark_2;c_pe_3_0;c_pe_3_1;c_pe_3_2;c_pe_4_0;c_pe_4_1;c_pe_4_2;c_pe_4_mark_0;c_pe_4_mark_1;c_pe_4_mark_2;c_pe_5_0;c_pe_5_1;c_pe_5_2;c_refc;c_refn;c_topic;c_usmod
3675;4;1;1;3;2;;;;Die  Migrationsströme  und  seiner  Bevölkerung  gestoppt  werden.  in  die  EU  müssen  im  Interesse  des  Kontinents;Denn  die  zahlreichen  Probleme  der  jeweiligen  Herkunftsländer  lassen  sich  nur  vor  Ort  und  unter  Beteiligung  der  dortigen  Bevölkerung  lösen,  die  Jahrzehnte  nach  dem  Ende  des  Kolonialismus  endlich  die  Verantwortung  für  die  Verbesserung  ihrer  eigenen  Lebensverhältnisse  übernehmen  muß.;;;;;;;;;;;;;;;99;111;;;;;der  dortigen  Bevölkerung;;;;2;2;;;;;1;111;;;;Migrationsströme;dortigen  Bevölkerung  eigenen  Lebensverhältnisse;;;;2;2;;;;;0;[9, 99];0;;;;;;;2;2;;;;;99;111;;;;;Diejenigen,  die  eine  weitere  und  damit  de  facto  unreglementierte  Aufnahme  einfordern,;dortigen  Bevölkerung  Bevölkerung  in  den  Regionen  des  Mittleren  Ostens  sowie  Afrikas;;;;;2;2;;;;;[3, 30];20;;;;;sich  bei  nüchterner  Betrachtung  indes  aus  einer  Art  postkolonialem  Paternalismus  speist.  entspricht  es  einer  naiven  Anmaßung,  daß  die  EU  auch  nur  annähernd  ohne  eigene  wirtschaftliche  wie  gesellschaftliche  Überforderung  -  in  der  Lage  sei,  das  Elend  in  den  überbevölkerten  Regionen  des  Mittleren  Ostens  sowie  Afrikas  qua  Aufnahme  von  Migranten  und  Geflüchteten  abzumildern,  geschweige  denn  zu  lösen.  Diejenigen,  die  eine  weitere  und  damit  de  facto  unreglementierte  Aufnahme  einfordern,  oktroyieren  der  europäischen  Bevölkerung  im  Ergebnis  einen  vermeintlichen  Humanismus  auf,  der;der  dortigen  Bevölkerung  lösen,  die  Jahrzehnte  nach  dem  Ende  des  Kolonialismus  endlich  die  Verantwortung  für  die  Verbesserung  ihrer  eigenen  Lebensverhältnisse  übernehmen  muß.;;;;;99;223;;;;;europäischen  Bevölkerung;EU;;;;;0;0;;;;;0;0;;;;;2;;;99;;;Die  ehemaligen  Kolonien  Europas  in  Ost-  und  Südostasien;;;2;;;4;;;der  dortigen  Bevölkerung  lösen,  die  Jahrzehnte  nach  dem  Ende  des  Kolonialismus  endlich  die  Verantwortung  für  die  Verbesserung  ihrer  eigenen  Lebensverhältnisse  übernehmen  muß.  Die  ehemaligen  Kolonien  Europas  in  Ost-  und  Südostasien  belegen  anschaulich,  daß  dies  durchaus  erfolgreich  gelingen  kann.;;;0;;;0;4;1;1
3676;4;2;;;;;;;;;;;;2;;;;;so  ein  Flüchtlingsdeal  zwischen  Merkel  bzw.  der  EU  und  der  Türkei!  Da  muss  die  EU  wohl  noch  ein  paar  Mrd.  drauflegen!?  Es  gab  doch  mal;;;;;;223;;;;;EU;;;;;2;;;;;;224;;;;;Türkei!;;;;;2;;;;;;1;0;0;;;;;;;99;;;;;;223;;;;;;EU;;;;;;2;;;;;;1;;;;;;so  ein  Flüchtlingsdeal  zwischen  Merkel  bzw.  der  EU  und  der  Türkei!  Da  muss  die  EU  wohl  noch  ein  paar  Mrd.  drauflegen!?  Es  gab  doch  mal;;;;;;99;;;;;;;;;;;;99;;;;;;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;4;1;1
3677;4;1;;2;;;;;Europa  muss  endlich  Verantwortung  allein  tragen  und  nicht  erwarten,  andere,  wie  die  UNO,  stuenden  bereit  fuer  sie  einzuspringen.;;;;;;;;;;;;;;;;223;;;;;Europa;;;;;2;;;;;;223;;;;;andere,  wie  die  UNO,;;;;;2;;;;;;0;99;0;;;;;;;1;;;;;;223;;;;;;EU;;;;;;2;;;;;;1;;;;;;"So  lange  Nahost  in  ihrem  Einflussbereich  liegt  und  sich  vor  der  Tatsache  die  scheut,  dass  die  sich  direkt  politisch,  wirtschaft;lich  und  militaerisch  handeln  EU  muss,  wird  das  Fluechtlingsproblem  nicht  geloest  werden.  Europa  muss  endlich  nicht  Verantwortung  allein  tragen  und  nicht  erwarten,  andere,  wie  die  UNO,  gemeinsam  stuenden  bereit  fuer  sie  einzuspringen.  erkennen  will,  dass  der";;;;;;223;;;;;;andere,  wie  die  UNO,;;;;;;0;;;;;;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;4;1;1
3678;4;1;;2;;;;;Die  Zeit  der  Einmischung  (militärisch,  politisch  und  wirtschaftlich)  sollte  endlich  zuende  sein,  damit  die  betroffenen  Länder  überhaupt  eine  Chance  haben.;;;;;;;;;;;;;;;;224;;;;;Der  Westen  und  seine  Verbündeten;;;;;2;;;;;;224;;;;;die  betroffenen  Länder;;;;;2;;;;;;0;9;0;;;;;;;1;1;;;;;13;224;;;;;Sie  Sie;Der  Westen  und  seine  Verbündeten  (Saudi-Arabien);;;;;1;2;;;;;[3, 30];30;;;;;;Warum  Sie  Jemen?  Genau!  Der  Westen  und  seine  Verbündeten  (Saudi-Arabien)  meinen  für  wünschen  Ordnung  sorgen  zu  müssen!  also  Kolonialismus  II?  Oder  anerkennen  Sie  mindestens,  dass  sollte  die  Länder  im  Nahen  Osten  selber  entscheiden  dürfen?  Europa  für  den  Nahen  Osten  verantwortlich  sein?  Weshalb  gibt  es  das  Chaos  in  Syrien,  Libyen  und  im;;;;;224;224;;;;;;Jemen?  Länder  im  Nahen  Osten  die  betroffenen  Länder  Syrien,  Libyen;;;;;99;99;;;;;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;2;0;1;1
3680;4;1;2;3;;;;;;;;;;;3;;;;;;;;;;9;99;;;;;;;;;2;2;;;;;99;99;;;;;;;;;2;2;;;;;0;0;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;4;3;1
3681;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;1;;;;;;13;;;;;;Sie;;;;;;1;;;;;;30;;;;;;"Was  haben  ...  eingefroren"".  Ihr  Ernst?  Sie  denn  für  eine  Rechtsverständnis?  ""Vermögen  der  Beteiligten";;;;;;99;;;;;;;;;;;;0;;;;;;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;2;0;3;1
3682;4;2;2;;;;;;;;;;;2;2;;;;;Wenn  Entscheider  haftbar  gemacht  werden  könnten,  aus  ÖD  und  Politik  für  ihre  Entscheidungen  finanziell;;;;;99;99;;;;;;;;;2;2;;;;;2;223;;;;Politik;Entscheider  aus  ÖD;;;;2;2;;;;;0;0;0;;;;;;;2;2;;;;;2;223;;;;;Politik;Entscheider  aus  ÖD;;;;;2;2;;;;;99;99;;;;;;Wenn  Entscheider  haftbar  gemacht  werden  könnten,  würde  vieles  sicher  ganz  anders  aussehen.  aus  ÖD  Politik  für  ihre  Entscheidungen  finanziell;;;;;99;99;;;;;;;;;;;0;0;;;;;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;1;4;99;1
3683;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;1;;;;;;13;;;;;;;;;;;;1;;;;;;30;;;;;;dumme  Idee.  was  für  eine;;;;;;0;;;;;;;;;;;;0;;;;;;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;2;0;99;1
3684;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;1;;;;;;13;;;;;;Ihre;;;;;;1;;;;;;30;;;;;;Gut,  dass  Vorstellungen  von  Rechtsstaatlichkeit  und  Rechtssprechung  eher  in  Diktaturen  zu  finden  wir  sind.  in  einem  Rechtsstaat  leben  und  Ihre  kruden;;;;;;99;;;;;;;;;;;;0;;;;;;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;2;0;99;1
3685;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;1;;;;;;13;;;;;;man;;;;;;1;;;;;;2;;;;;;Q.E.D.  Ganz  schlecht,  wenn  man  keine  Ahnung  hat,  aber  meint,  erstmal  eine  krude  Unterstellung  raushaut.;;;;;;13;;;;;;Ihre;;;;;;0;;;;;;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;2;4;99;1
3686;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;1;1;;;;;13;13;;;;;;Sie  Sie  Sie  Sie;;;;;1;1;;;;;[3, 30];[3, 30];;;;;;Sind  Sie  zu  und  lassen  Sie  mich  raten,  Steuererhöhungen  Ende  um  durch  höhere  Löhne  diese  Berufe  wieder  attraktiver  zu  machen,  zu  die  wollen  Sie  auch  nicht,  oder?  Am  Stammtisch  kommen  ihre  denken?  Kommentare  bestimmt  gut  an,  aber  werfen  Sie  doch  einmal  ihre  Gehirn.  wirklich  nicht  in  der  Lage  ihren  eigenen  Gedanken;;;;;2;223;;;;;jeden  Politiker;Angestellten  im  öffentlichen  Dienst;;;;;0;0;;;;;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;2;0;99;1
3687;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;1;;;;;;13;;;;;;Sie;;;;;;1;;;;;;30;;;;;;Seltsame  Vorstellungen  von  Politik  scheinen  Sie  zu  haben;;;;;;2;;;;;;Politik;;;;;;0;;;;;;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;2;0;99;1
3688;4;1;;2;;;;;Erst  lesen  und  informieren,  dann  kommentieren:;;;;;;;;;;;;;;;;13;;;;;;;;;;1;;;;;;99;;;;;;;;;;99;;;;;;0;0;0;;;;;;;2;;;;;;13;;;;;;;;;;;;1;;;;;;3;;;;;;Erst  lesen  und  informieren,  dann  kommentieren:;;;;;;99;;;;;;;;;;;;0;;;;;;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;2;4;1;1
3689;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;2;4;3;1
3690;4;1;;2;;;;;Da  wir  sollten  wir  einfach  abwarten.  alle  nicht  die  ganzen  Akten  gelesen  haben;;;;;;;;;;;;;;;;13;;;;;wir;;;;;2;;;;;;99;;;;;;;;;;99;;;;;;0;0;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;2;4;3;1
3691;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;0;;;;;;;2;2;;;;;13;223;;;;;Sie;Beamte,;;;;;1;2;;;;;30;99;;;;;Sie  finden  eine  zur  Verantwortung  gezogen  würden  Ich  nicht  Idee  krude,  nach  der;nach  ihren  eigenen  ideologischen  Grundsätzen  fällen,  welche  anderen  Menschen  (Steuerzahler)  erhebliche  Mehrkosten  aufbürden,  Beamte,  die  Entscheidungen;;;;;3;3;;;;;;anderen  Menschen  (Steuerzahler);;;;;0;0;;;;;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;2;4;99;1
3692;4;1;;2;;;;;Die  Anklage  der  Nachprüfungen  unter  der  durchschnittlichen  Fehlerquote  liegt  wird  dem  Gericht  können  in  Bremen  nichts  anderes  übrig  bleiben  als  wie  in  Hannover  sie  und  Minden  zu  dem  Schluss  zu  kommen  das  dort  Ordnungsgemäß  sich  gearbeitet  wurde.  doch  sparen  nachdem  die  Fehlerquote;;;;;;;;;;;;;;;;9;;;;;Gericht  in  Bremen;;;;;2;;;;;;223;;;;;dort  Vorgesetzten;;;;;2;;;;;;0;0;0;;;;;;;1;1;;;;;223;211;;;;;ein  Mitarbeiter;ein  Innenminister;;;;;1;1;;;;;3;99;;;;;ein  Mitarbeiter  den  Vorgesetzten  misstraute,  den  Dienstweg  ignorierte  und;"Der  eigentliche  ""Skandal""  darin  lag  das  ein  Innenminister  der  eine  vermeintlich  erfolgsversprechende  rechte  Welle  reiten  wollte  normale  Vorgänge  zu  einem  Skandal  aufbauschten.";;;;;223;223;;;;;;Vorgesetzten;;;;;0;0;;;;;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;0;4;3;1
3693;4;2;;;;;;;;;;;;3;;;;;und  die  Person  die  meinte  andere  Ressort  übergreifend  anzuschwärzen,  um  die  wird  sich  jetzt  hoffentlich  besonders  gekümmert.;;;;;;99;;;;;;;;;;2;;;;;;223;;;;;die  Person  die  meinte  andere  Ressort  übergreifend  anzuschwärzen,;;;;;1;;;;;;0;0;0;;;;;;;2;;;;;;223;;;;;;die  Person  die  meinte  andere  Ressort  übergreifend  anzuschwärzen,;;;;;;1;;;;;;99;;;;;;und  die  Person  die  meinte  andere  Ressort  übergreifend  anzuschwärzen,  um  die  wird  sich  jetzt  hoffentlich  besonders  gekümmert.;;;;;;223;;;;;;Leiterin  die  andere  Ressort  Hauptbeschuldigten;;;;;;0;;;;;;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;1;4;3;1
3694;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;1;1;1;;;;4;2;99;;;;medialen;politischen  Vorverurteilung,  Politiker,;Vorgesetzte,;;;;2;2;99;;;;20;[20, 99];99;;;;;medialen  Politiker,  die  Respekt  vor  den  Mitarbeitern  der  Verwaltungen  unseres  Landes  haben,  da  es  diese  sind,  die  unser  Land  am  laufen  halten?;Die  Vorgänge  wegen  der  waren  politischen  Vorverurteilung,  die  in  erster  Linie  einer  rechten  ein  Stimmungsmache  diente.  Skandal  Unschuldsvermutung?  Vorgesetzte,  die  sich  bis  zum  Beweis  des  Gegenteils  sondersgleichen  vor  ihre  Mitarbeiter  stellen?  Alles  Fehlanzeige.;;;;223;223;223;;;;;;Bamf  ihre  Mitarbeiter  Mitarbeitern  der  Verwaltungen  unseres  Landes;;;;0;0;0;;;;0;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;1;4;99;1
3695;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;99;0;;;;;;;2;;;;;;99;;;;;;;;;;;;99;;;;;;99;;;;;;"""Die  Corona-Pandemie  Dortmund  aber  schon...  mmm.  beeinflusse  das  Verfahren  nicht,  sagt  ein  Gerichtssprecher""  In";;;;;;99;;;;;;;;;;;;99;;;;;;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;4;3;1
3696;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;99;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;2;0;99;1
3697;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;2;0;3;1
3698;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;99;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;1;4;99;1
3699;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;1;0;99;1
3700;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;1;LOL;99;;99;1;;99;;;;;;99;;;;;;;;;;;;99;;;;;;99;;;;;;Bald  LOL;;;;;;99;;;;;;;;;;;;1;;;;;;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;4;99;1
3701;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;4;3;1
3702;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;1;4;99;1
3703;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;1;4;99;1
3704;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;2;4;99;1
3705;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;99;0;;;;;;;2;;;;;;13;;;;;;sie  Sie  sie;;;;;;1;;;;;;99;;;;;;Wenn  aber  als  bei  vergleichbaren  Die  Behörde  hat  einfach  deutlich  Behörden  besser  gearbeitet,  das  kriminalisiere  zu  wollen  ist  absurd.  dann  können  Sie  noch  so  viel  bei  Absicht  vorwerfen  wie  sie  wollen  denn  die  werden  sie  nicht  der  beweisen  können.  entsprechenden  Behörde  statistisch  weniger  Fehler  auftretten;;;;;;223;;;;;;Die  Behörde  Behörde;;;;;;0;;;;;;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;2;4;1;1
3706;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;2;4;3;1
3707;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;4;11;1
3708;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;1;1;;;;;99;99;;;;;;bestimmte  Personen  bestimmte  Gruppierungen;;;;;99;2;;;;;[2, 99];2;;;;;Letztlich  wurde  der  Ruf  der  Behörde  unnötig  beschädigt  und  Beamte  die  bessere  Ergebnisse  als  der  Durchschnitt  lieferten  abgestraft,  statt  deren  Arbeit  zum  Vorbild  für  die  andere  Zweigstellen  zu  nehmen.;wurde  halt  ein  Skandal  kreiert  weil  sich  bestimmte  Personen  profilieren  wollten  und  bestimmte  Gruppierungen  unbedingt  eine  solchen  Skandal  haben  wollten  um  ihr  negatives  Weltbild  zu  bestätigen.  Hier;;;;;223;223;;;;;;Behörde;;;;;0;0;;;;;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;1;4;99;1
3709;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;99;;;;;;4;;;;;;Medien;;;;;;2;;;;;;2;;;;;;"Genau  genommen,  wenn  nicht  erschlagen,  dann  wenigsten  aus  dem  Amt  geprügelt  werden  ging  sollte.  Man  sollte  sich  nur  mal  kurz  an  den  Hype  es  um  die  Meldung  von  1200  ""gekauften""  Entscheidungen  erinnern  und  daran,  darum,  wie  schnell  das  Thema  aus  den  Medien  verschwand,  als  klar  dass  wurde,  dass  es  ""nur""  um  etwa  120  Verfahren  gehen  wird.  Seehofer  mit  dieser  Bamf-""Keule""";;;;;;211;;;;;;Seehofer;;;;;;0;;;;;;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;4;11;1
3710;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;99;0;;;;;;;2;;;;;;99;;;;;;;;;;;;99;;;;;;99;;;;;;"""Die  Corona-Pandemie  zuständige  Strafkammer  nicht.""  Irgendwie  komisch,  in  der  Schweiz  ist  das  beeinflusse  anders...  die  Prüfung  der  umfangreichen  Akten  durch  die";;;;;;99;;;;;;;;;;;;0;;;;;;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;4;99;1
3711;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;2;4;99;1
3712;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;99;0;;;;;;;2;;;;;;9;;;;;;;;;;;;2;;;;;;99;;;;;;"""Die  Corona-Pandemie  Ich  kenne  die  Verjährungsfristen  für  ""Betrug""  bei  Asylverfahren  nicht,  dennoch  beeinflusse  erinnert  mich  das  fatal  um  die  Vorgänge  zur  LoPa  2010  das  in  Duisburg.  Verfahren  nicht,  sagt  ein  Gerichtssprecher.""  Ehrlich?";;;;;;99;;;;;;;;;;;;0;;;;;;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;4;3;1
3713;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;1;;;;;;99;;;;;;bestimmte  Leute;;;;;;99;;;;;;3;;;;;;bestimmte  Leute  einen  Skandal  wollten,  der  nicht  passierte.  Viel  Aufwand  wegen  nichts  nur  weil;;;;;;99;;;;;;;;;;;;0;;;;;;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;2;4;3;1
3714;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;1;;;;;;13;;;;;;sie  ihnen  ihnen  sie  sie;;;;;;1;;;;;;[2, 3];;;;;;"zu  entscheiden""  ist  doch  absurd.  Der  Staatsanwalt  sagt  also:  Ich  bin  mir  nicht  sicher  und  bitte  ein  Gericht  dies  zu  entscheiden?  Ach  und  ein  Staatsanwalt  kann  es  ""einfach  sein  lassen""?  Ernsthaft,  kann  es  sein,  dass  sie  vom  Verfahren  keine  Ahnung  haben?  Ist  ihnen  überhaupt  klar,  dass  z.B.  der  Staatsanwalt  eine  Klage  bei  Gericht  einreichen  muss?  Ich  habe  bei  ihnen  daher  den  Eindruck,  dass  sie  eine  starke  Meinung  in  diesem  Fall  haben  und  sich  dann  den  ""Sachverhalt""  um  die  Entscheidung  bzgl..  des  Staatsanwaltes  ausgedacht  haben.  Nette  Idee  die  sie  da  haben.  Nur  hat  dies  nicht  mit  der  Realität  zu  tun.  Schon  die  Aussage  ""um  es  rechtskräftig";;;;;;99;;;;;;;;;;;;0;;;;;;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;2;4;99;1
