id;content;user_id;date;article_id;direct_parent_id;internal_id;outlet;outlet2;type;type2;length;words;no_thread;no_replies
2778;"Marine Le Pen rendrait service à la cause patriote es ayant la sagesse et l’humilité de se désister pour la présidentielle et de céder sa place à un(e) candidat(e) moins clivant(e) qu’elle et qui serait susceptible de fédérer sur sa candidature les suffrages de l’électorat traditionaliste bourgeois (ex filloniste et villiériste) qui jusqu’à présent refuse dans son ensemble de voter pour le RN et pour MLP par rejet épidermique . A cela , il y a plusieurs raisons mais l’une d’elle tient à son patronyme : le nom LE PEN provoque une réaction répulsive instinctive chez des millions de français (y compris chez ceux qui sont pourtant largement d’accord avec les idées, les propositions et les valeurs du RN) , ce rejet épidermique est rédhibitoire;";user_55;;r1_article_2558;r1_article_2558;r1_comment_11752;ripostelaique;12;comment;2;749;124;8;
2779;Si vous ne voulez pas de Marine pour représenter les patriotes, alors encartez vous au RN, payez votre cotisation, et aux assemblées générales, et bien, vous désignerez qui devra représenter le leader du RN. C’est pas plus compliqué que cela. Car ce sont les militants qui désignent leur représentant ne l’oubliez pas!.;user_149;;r1_article_2558;r1_comment_11752;r1_comment_11753;ripostelaique;12;reply;3;319;51;8;1
2780;@jean haysoupé Vous avez le sens de l’humour . Au dernier congrès ,au cours duquel MLP fut réélue présidente, elle était la seule candidate à sa succession . Il en ira de même pour la désignation officielle de la candidate du mouvement à la présidentielle .;user_55;;r1_article_2558;r1_comment_11753;r1_comment_11754;ripostelaique;12;reply;3;257;45;8;2
2781;Le peuple français mérite peut être de se faire dominer par cette religion d’ arriérés mentaux, et de dégénérés asociaux, tant il a renoncé aux valeurs de la république et de la vraie laîcité, par lâcheté, hypocrisie égoîste, et idéologie gauchiste suicidaire. Les compromissions doublées d’une manipulation perpétuelle faites par les élus et les politiciens au pouvoir, ont prouvé que ces derniers étaient plus désireux de maintenir leur parti idéologique au pouvoir que de servir la population française honnête et travailleuse. Hypocrisie, mensonge, manipulation, désinformation, minimisation, compromission, soumission, faiblesse et lâcheté judiciaire sont les devises silencieuses des dirigeants de cette république décadente.;user_912;;r1_article_2558;r1_article_2558;r1_comment_11755;ripostelaique;12;comment;2;731;101;7;
2782;Il ne faut surtout pas croire que les muzz’s font tout de façons incohérentes au contraire tout est calculé ils appliquent un plan de guerre bien huilé ou djihad ils ont l’habitude, cela fait 1400 ans que çà dure! Les musulmans n’ont jamais renoncé à envahir le monde et le dominer. Les français, en votant depuis 50 ans pour des politiques favorisant cette invasion, auraient du se souvenir des barbaresques. Ces mêmes politiques qui sont à la solde d’un nébuleux état profond qui a pour ambition d’installer un gouvernement mondial, et l’islam est un moyen pour arriver à leurs fins. Il y a de plus en plus de français qui ont compris ce plan machiavélique.;user_139;;r1_article_2558;r1_article_2558;r1_comment_11756;ripostelaique;12;comment;2;659;114;6;
2783;mensonges, mensonge par omission (comme on disait dans ma jeunesse) propagande sont les maitres mots de ces bobos que des gaulois réfractaires risquent de laisser au pouvoir s’ils continuent à ne pas voter;user_15;;r1_article_2558;r1_article_2558;r1_comment_11757;ripostelaique;12;comment;2;205;32;5;
2784;mais mais vote …..souvenez-vous de ce socialo-de-mes-deux-vals, qui disait qu’il annulerait les élections si Le Pen arrivait au pouvoir !!! c’est cela notre ploutocratie !!!!;user_905;;r1_article_2558;r1_comment_11757;r1_comment_11758;ripostelaique;12;reply;3;174;24;5;1
2785;Sauf qu’il s’agissait d’une blague de 1er avril sur RL !!!;user_325;;r1_article_2558;r1_comment_11758;r1_comment_11759;ripostelaique;12;reply;3;58;10;5;2
2786;Josiane, tous ceux du « camp du bien » qui sont physiquement inaptes, vieux ou pas, pauvres, riches, je ne cherche plus à leur montrer quoi que ce soit !!;user_302;;r1_article_2558;r1_article_2558;r1_comment_11760;ripostelaique;12;comment;2;154;29;4;
2787;C’est très bien écrit. Je ne partage pas toujours votre point de vue, mais là je m’incline. Ce qui apparait fou, c’est que ce gouvernement accumule les mensonges comme s’il n’avait rien à craindre d’un futur tribunal de type Nuremberg.;user_300;;r1_article_2558;r1_article_2558;r1_comment_11761;ripostelaique;12;comment;2;235;39;3;
2788;Tribunal type Nuremberg !!! vous oubliez que la justice est entre les mains des « frères-3-points » ….rien à attendre;user_905;;r1_article_2558;r1_comment_11761;r1_comment_11762;ripostelaique;12;reply;3;117;19;3;1
2789;C’est un gros problème qu’il conviendra de régler. Quelqu’un aurait des idées à soumettre ?;user_300;;r1_article_2558;r1_comment_11762;r1_comment_11763;ripostelaique;12;reply;3;91;14;3;2
2790;I-Média n°295 : Les citées s’embrasent, les médias se taisent (VIDEO TVL);user_18;;r1_article_2558;r1_article_2558;r1_comment_11764;ripostelaique;12;comment;2;73;11;2;
2791;Heureusement que nous avons encre TVL, BV et RL, et aussi RT, pour avoir un brin d’information, qui ne soit pas dégueulée de chez micron et de siconne qu’elle dit aïe.. Mais la loi de l’aviatrice cannibale taxiphage devrait bientôt y mettre bon ordre.. en un sens le covid à du bon, elle ne peut pas encore faire sa loi. Pour les chiffres annoncés,par notre croque-mort , effectivement ils commencent à donner les chiffres US (dont la populaton est x5 par rapport à la fRance), et évitent bien de donner les chiffres bien plus favorables des autres pays d’Europe… Ben sinon ils passeraient pour des cons.. Mais à force, ça se voit quand même et l’illusion tend à disparaître ..;user_37;;r1_article_2558;r1_comment_11764;r1_comment_11765;ripostelaique;12;reply;3;677;119;2;1
2792;@ BERNARD À une connaissance qui prétendait comparer le nombre des décès France/USA en défaveur de ce dernier, je lui ai envoyé le ratio. En effet, beaucoup de ceux qui critiquent peu ou prou Trump ( par ailleurs au nom de quelle légitimité ?) avant de s’occuper de la très mauvaise et criminelle gestion de la pandémie par le gouvernement macron et macron himself, oublient le nombre d’habitants des USA par rapport à celui de la France. Ce que fait notre croque-mort national qui aurait par ailleurs menti sur les chiffres des décès en France en les annonçant en-deça de leur réalité (cf. Un article de RL à ce propos) !;user_311;;r1_article_2558;r1_comment_11765;r1_comment_11766;ripostelaique;12;reply;3;622;110;2;2
2793;L’armée ne peut être envoyée dans les cités, ou dans les « zones perdues de la raie pourrie comme on dit » qu’en cas d’État de Siège (article 36 de la Constitution de 1958).. Donc ce que demandent chiotte-i ou escroc-si n’est que gesticulation car ils savent très bien que c’est impossible légalement, mais ça fait bien.. Ils sont aussi (surtout escro-si élu grâce au rejet du RN et du vote socialaud en PACA).. la soupe toujours la bonne soupe.;user_37;;r1_article_2558;r1_article_2558;r1_comment_11767;ripostelaique;12;comment;2;445;79;1;
2794;https://ripostelaique.com/hidalgo-setonne-que-les-trafics-perdurent-en-plein-confinement.html;user_none;2020-04-19 19:05:58;r1_article_2568;;r1_article_2568;ripostelaique;12;article;1;8863;1425;0;
2795;C’est que malheureusement cette mégère a de grandes chances d’être réélue. Tous les bobos parisiens qui sont partis se confiner dans leurs résidences secondaires, en y propageant au passage, le covid 19, vont lui faire une réélection de maréchal. Paris est à l’image de la france d’aujourd’hui : un pays de dégénérés, d’abrutis finis, de lâches, de couards, de kolabos, de corrompus. Tous ces stupides criminels se croient investis d’une mission divine, humanitaire, antiraciste, solidaire. On ne peut que leur souhaiter d’être les prochaines cibles d’un assassin musulman, et ce sera bon débarras ! …;user_145;;r1_article_2568;r1_article_2568;r1_comment_12156;ripostelaique;12;comment;2;601;94;23;
2796;Paris est surtout à l’image de la MERDE qu’elle draine.;user_30;;r1_article_2568;r1_comment_12156;r1_comment_12157;ripostelaique;12;reply;3;55;9;23;1
2797;Enfin je vais pouvoir me défouler… Pour moi c’est très simple… Je HAIS Viscéralement les « Anti-France » et les « islamogauchistes »…;user_1178;;r1_article_2568;r1_article_2568;r1_comment_12158;ripostelaique;12;comment;2;133;22;22;
2798;Deux tétes que je verrais bien planté sur une pique ( guillotine)..<U+0001F917>;user_71;;r1_article_2568;r1_article_2568;r1_comment_12159;ripostelaique;12;comment;2;68;11;21;
2799;Et allez encore une petite pour ces deux �nes. https://www.valeursactuelles.com/faits-divers/toulouse-nouveau-guet-apens-contre-la-police-en-plein-confinement-118393;user_163;;r1_article_2568;r1_article_2568;r1_comment_12160;ripostelaique;12;comment;2;165;9;20;
2800;Tous ces immigrés qui se sont lancés dans la politique n’ont fait que rendre la vie impossible aux francais. La hidalgo n’a pas inventé l’eau tiède.;user_63;;r1_article_2568;r1_article_2568;r1_comment_12161;ripostelaique;12;comment;2;148;25;19;
2801;Comme valls!véritable ordure à qui ns fds allons lui payer une retraite de premier ministre Scandaleux.;user_30;;r1_article_2568;r1_comment_12161;r1_comment_12162;ripostelaique;12;reply;3;103;15;19;1
2802;Que cette salope retourne en Espagne comme son compatriote valls. Les français ont assez donné (.tendez leur la main et ils vous arrachent le bras) Interdire la double nationalité dans la fonction publique.;user_30;;r1_article_2568;r1_article_2568;r1_comment_12163;ripostelaique;12;comment;2;206;32;17;
2803;Le « virus » idéologique socialo communiste continuera de faire des dégâts bien après celui du covid19, car il a « infecté » le mental d’une majorité d’habitants, à tous les échelons de la société de ce pays depuis 60 ans, certains plus que d’autres il est vrai, puisque quelques uns en guérissent, et redeviennent soudain conscients et lucides, sur ce qui se profile dans notre pays dont toutes les fondations républicaines sont rongées de l’intérieur..;user_912;;r1_article_2568;r1_article_2568;r1_comment_12164;ripostelaique;12;comment;2;454;75;16;
2804;Qui sème le vent, récolte la tempête…Elle donne le bâton pour se faire rouer de coups…Comme on fait son lit, on se couche..On ne crache pas contre le vent, ça nous revient toujours à la figure.Et tant d’autre proverbes et dictons que ces deux demeurés n’ont jamais dû entendre…Et ça dirige Paris. Et ça crie » au secours » à un castaner aussi abruti que ce duo.( Jamais deux sans trois ) .Cette bêtise est dans tout le système de nos dirigeants,on est vraiment pas sortis de l’auberge ( histoire de finir par un dicton ).;user_80;;r1_article_2568;r1_article_2568;r1_comment_12165;ripostelaique;12;comment;2;521;95;15;
2805;Aux armes citoyens de notre hymne national Francais est un dicton.;user_594;;r1_article_2568;r1_comment_12165;r1_comment_12166;ripostelaique;12;reply;3;66;10;15;1
2806;Les parisiens bobos méritent bien ces traitres à nos traditions et la qualité de notre civilisation. Qu’ils crèvent dans l’enfer qu’ils ont aidés à créé.;user_1;;r1_article_2568;r1_article_2568;r1_comment_12167;ripostelaique;12;comment;2;153;24;14;
2807;Que les trafics « DURENT » et non pas « perdurent ». Étonnante maladie snobinarde datant de quelques années, remplaçant systématiquement le verbe ‘durer’ par ‘perdurer’, qui signifie ‘durer jusqu’à la fin’ et qui n’est même pas dans le Littré » (seul l’adjectif ‘perdurable’ y figure.) Quant au plaisir de lire Josiane, lui, il ne s’arrête pas !;user_658;;r1_article_2568;r1_article_2568;r1_comment_12168;ripostelaique;12;comment;2;345;57;13;
2808;Dieu se rit des hommes qui déplorent les effets dont ils chérissent les causes. Ces deux pingouins n’ont vraiment pas le sens du ridicule.;user_40;;r1_article_2568;r1_article_2568;r1_comment_12169;ripostelaique;12;comment;2;138;23;12;
2809;Que cette salope retourne en Espagne comme son compatriote valls. Les français ont assez donné (.tendez leur la main et ils vous arrachent le bras) Interdire la double nationalité dans la fonction publique.;user_30;;r1_article_2568;r1_article_2568;r1_comment_12170;ripostelaique;12;comment;2;206;32;11;
2810;TAUBIRA DEMISSION;user_776;;r1_article_2568;r1_article_2568;r1_comment_12171;ripostelaique;12;comment;2;17;1;10;
2811;Au fait c’est quoi la garde nationale ? Je connaissais celle des U S A, mais je ne savais pas qu’il y avait une garde nationale en France. Peut être la milice de la Mairie de Paris ? Avec les armes cachées depuis 1961 et le pseudo atterissage des paras ?;user_36;;r1_article_2568;r1_article_2568;r1_comment_12172;ripostelaique;12;comment;2;254;50;9;
2812;je dis ça je dis rien ! quelle vulgarite indigne de vous me Fillio pas de souci pas de problème et nique ta mère;user_613;;r1_article_2568;r1_article_2568;r1_comment_12173;ripostelaique;12;comment;2;112;23;8;
2813;Amusant de toujours voir ces traîtres, jouer les pires faux-culs devant la réalité des conséquences de leur trahison. Quand ça pétera pour de bon ils nous expliquerons qu’ils ne savaient pas, qu’ils n’avaient rien vu venir, car ils étaient d’abord préoccupés par la lutte contre les fachos.;user_163;;r1_article_2568;r1_article_2568;r1_comment_12174;ripostelaique;12;comment;2;290;46;7;
2814;Non ! Elle ne s’étonne pas, elle simule, feint l’étonnement, car elle sait très bien ce qui se passe dans sa ville et alentour. Ce ne sont pas les maires d’arrondissement et ses 163 conseillers municipaux qui manquent pour lui faire remonter les infos.;user_32;;r1_article_2568;r1_article_2568;r1_comment_12175;ripostelaique;12;comment;2;252;43;6;
2815;La Garde Nationale n’existe que sur le papier. Les Gendarmes ont déjà commencé à reprendre leurs billes. Dans ma ville, de source sûre, la pénurie de drogue est là. Les zombies en manque vont entrer dans la danse. Les cambriolages ou carrément les pillages de pharmacies, voire des urgences vont s’accentuer. Une bonne solution : distribuer du Rivotril.;user_372;;r1_article_2568;r1_article_2568;r1_comment_12176;ripostelaique;12;comment;2;353;57;5;
