id;content;user_id;date;article_id;direct_parent_id;internal_id;outlet;outlet2;type;type2;length;words;no_thread;no_replies
3650;Die Leute dort sind keine Migranten, dass sind Flüchtlinge und Kanzlerit Merkel muss endlich den von ihrer Regierung federführend verfassten Global Compact for Safe, Orderly and Regular Migration umsetzen, den sie und auch die meisten EU Mitgliedsländer ratifiziert haben. Das heißt, den Flüchtlingen muss die Möglichkeit gegeben werden, sicher und geordnet in diese Länder zu gelangen und dort grundversorgt zu werden. Dahingehend sollte Kanzlerit Merkel endlich eine Luftbrücke einrichten, um diese Flüchtlinge nach Deutschland zu holen. Da 90% der Lufthansa zur Zeit auf dem Boden ist, stehen genug Flugzeuge für diese Brücke zur Verfügung. Ich bin mir sicher, dass Erdogan dort auch Flughäfen ohne große Schacherei für zur Verfügung stellt. Kanzlerit Merkel sollte endlich den Wunsch von 87% der Bevölkerung umsetzen, die sich in der letzten Bundestagswahl für offene Grenzen und bedinungslose Migration entschieden haben. ;user_58;;r11_article_2;r11_article_2;r11_comment_91;zeit;2;comment;2;927;135;11;
3651;Flüchtlinge? Flucht vor vermeintlicher Armut ist Wirtschaftsmigration und das ist kein Asylgrund. Irgendwann ist halt das Fass voll. Es gibt schon genug Leute die in unserem Sozialsystem abtauchen, da braucht es keine Verstärkung mehr. + 8 Weitere Antworten anzeigen ;user_59;;r11_article_2;r11_comment_91;r11_comment_92;zeit;2;reply;3;267;39;11;1
3652;Ich denke ihr Beitrag ist Ironie.. Deutschland ist schon massiv überbevölkert, zugebaut. Noch mehr Menschen machen das nicht besser. ;user_57;;r11_article_2;r11_comment_91;r11_comment_93;zeit;2;reply;3;133;19;11;2
3653;"""Kanzlerit Merkel sollte endlich den Wunsch von 87% der Bevölkerung umsetzen, die sich in der letzten Bundestagswahl für offene Grenzen und bedinungslose Migration entschieden haben."" Können sie das biite mit einer seriösen Quelle belegen? ";user_60;;r11_article_2;r11_comment_91;r11_comment_94;zeit;2;reply;3;240;34;11;3
3654;"""K<U+FFFD>nnen sie das biite mit einer seri<U+FFFD>sen Quelle belegen?"" Bittesch<U+FFFD>n: https://de.wikipedia.org/wik<U+FFFD> ";user_61;;r11_article_2;r11_comment_94;r11_comment_95;zeit;2;reply;3;100;11;11;4
3655;Dass es eine Bundestagswahl gab, ist bekannt. Dafür brauche ich keinen Wikipedia Eintrag. Ich möchte gerne einen Beleg dafür, dass 87% der Bevölkerung für offene Grenzen und bedinungslose Migration entschieden haben. ;user_60;;r11_article_2;r11_comment_95;r11_comment_96;zeit;2;reply;3;217;31;11;5
3656;Was wollen Sie denn damit belegen oder beweisen ? ;user_62;;r11_article_2;r11_comment_95;r11_comment_97;zeit;2;reply;3;50;9;11;6
3657;3 Jahre her, das ist doch nicht mehr aktuell und insofern nichtssagend. ;user_45;;r11_article_2;r11_comment_95;r11_comment_98;zeit;2;reply;3;72;12;11;7
3658;Was belegt bzw.beweist denn nun Ihre Quelle (Wiki) ganz genau, außer das 2017 Bundestagswahlen waren ? ;user_62;;r11_article_2;r11_comment_95;r11_comment_99;zeit;2;reply;3;103;16;11;8
3659;Ach, das war diese Wahl, wo sich 91% der Bürger gegen jegliche Form des Klimaschutzes ausgesprochen haben (9% Grüne) und 91% gegen Sozialleistungen (9% Linke) ? ;user_63;;r11_article_2;r11_comment_95;r11_comment_100;zeit;2;reply;3;161;26;11;9
3660;"Die Tuerkei hat den Migrantenstrom ins Grenzgebiet nicht nur ""gebilligt"" - sondern gezielt arrangiert. Uns so lange ist die erste Welle nicht her, dass die Erinnerung an die Versuche, die Grenzanlagen gewaltsam zu stuermen, verblichen ist. ";user_64;;r11_article_2;r11_article_2;r11_comment_101;zeit;2;comment;2;240;36;10;
3661;Man sollte untersuchen ob die Türkei nicht auch schon 2015 maßgeblich an dem Migrantenstrom beteiligt war. ;user_36;;r11_article_2;r11_comment_101;r11_comment_102;zeit;2;reply;3;107;16;10;1
3662;Nein. Nein. Nein. Die Reichen müssen endlich Verantwortung übernehmen. Das betrifft nicht nur den einzelnen Hausbesitzer, sondern auch die Firmen und Staaten. Der Reichtum, aus der Ausbeutung der Ärmsten, ist nicht Sache des Privaten sondern der Weltgemeinschaft. Der erste Schritt der Humanität wäre das freie Niederlassungsrecht. ;user_65;;r11_article_2;r11_article_2;r11_comment_103;zeit;2;comment;2;332;46;9;
3663;"""Der erste Schritt der Humanität wäre das freie Niederlassungsrecht."" Sie haben Recht! Jeder sollte sich in Deutschland niederlassen dürfen! + 3 Weitere Antworten anzeigen ";user_61;;r11_article_2;r11_comment_103;r11_comment_104;zeit;2;reply;3;172;24;9;1
3664;Wenn sie die reichen Herrscherclans in Afrika meinen, gebe ich ihnen Recht. So wie dort die Bevölkerung ausgebeutet wird, kann es nicht weitergehen. ;user_66;;r11_article_2;r11_comment_103;r11_comment_105;zeit;2;reply;3;149;23;9;2
3665;"""Die Reichen müssen endlich Verantwortung übernehmen...."" Wann beginnen auch die sogenannten Entwicklungsländer damit Verantwortung, für ihre Bürger zu übernehmen. Oder haben sie schon mal von einem Gipfel der OAU gehört bei dem es darum ging, dafür zu sorgen, dass in den Mitgliedsstaaten die Lebensverhältnisse der Bürger besser werden und der Braindrain durch Migration gestoppt wird? Ich niicht, denn es ist für die meist korrupten Staatsführungen lohnender, die Leute ziehen zu lassen, schliesslich kommen so Milliarden an Überweisungen aus Europa zurück und alle Leute, die über Inittiative verfügen sind weg und somit für die Regierung nicht mehr gefährlich und die zurückgebliebenen Menschen haben häufig resigniert. Die Migration ist nicht nur für die europäischen Staaten ein Problem, sondern auch für die Herkunftsländer, da in erster Linie die Menschen weggehen, die was bewegen könnten. In Europa verfügen sie aber nicht über die nötige Ausbildung. Und es ist dringend nötig, dass die Herkunftsländer daran erinnert werden, dass sie für das Wohl ihrer Bürger verantwortlich sind, und die Verantwortung auch wahrnehmen. Alles andere ist unrealistisch. ";user_67;;r11_article_2;r11_comment_103;r11_comment_106;zeit;2;reply;3;1164;170;9;3
3666;Dann aber auch für sich selbst sorgen müssen! ;user_68;;r11_article_2;r11_comment_104;r11_comment_107;zeit;2;reply;3;46;8;9;4
3667;Wenn die EU nicht entscheidet wer über die Außengrenze der EU in die EU kommt, dann entscheidend Erdogan darüber. Aber da in der Türkei keine Lebensgefahr besteht ist es ausschließlich der Pullfaktor von EU Ländern, der die Leute dazu bringt aus der Türkei an diese Grenzen zu kommen und rüber zu wollen. Erdogan transportiert sie nur. so wie er will, wenn er will und so viele wie er will. Und daher sollten die Migranten auch jeweils in das EU Land gehen dürfen in das sie wollen. Denn der Pullfaktor dieses Landes hat sie ja an die EU Außengrenze gebracht. Und dann sollten dieses EU Land auch die Folgen der eigenen Politik tragen. Eigenverantwortung. Und alles andere wird auch die EU weiter spalten. ;user_69;;r11_article_2;r11_article_2;r11_comment_108;zeit;2;comment;2;706;122;8;
3668;"saskia esken: ""Wir werden notwendigerweise die Unterstützung dort möglicherweise auch aufstocken müssen, weil tatsächlich ja auch die Zahl der Geflüchteten, die die Türkei aufgenommen hat und die die Türkei auch gut untergebracht hat und versorgt, immer weiter ansteigt. diese menschen werden in der türkei gut versorgt und untergebracht. es gibt für sie letztlich keinen grund, aus der türkei in die eu zu ""flüchten"". selbstverständlich haben sie gründe, in die eu einwandern zu wollen - nur sind es dann eben keine flüchtlinge mehr. ";user_70;;r11_article_2;r11_article_2;r11_comment_109;zeit;2;comment;2;537;82;7;
3669;Wenn das jetzt ewig so weiter gehen sollte, was wird dann aus Deutschland? ;user_71;;r11_article_2;r11_article_2;r11_comment_110;zeit;2;comment;2;75;13;6;
3670;Entfernt. Bitte verzichten Sie auf unangemessene Vergleiche. Danke, die Redaktion/ja + 2 Weitere Antworten anzeigen ;user_72;;r11_article_2;r11_comment_110;r11_comment_111;zeit;2;reply;3;116;15;6;1
3671;Entfernt. Bitte verzichten Sie auf unangemessene Vergleiche. Danke, die Redaktion/ja ;user_61;;r11_article_2;r11_comment_110;r11_comment_112;zeit;2;reply;3;85;10;6;2
3672;Der Kommentar, auf den Sie Bezug nehmen, wurde bereits entfernt. ;user_71;;r11_article_2;r11_comment_111;r11_comment_113;zeit;2;reply;3;65;10;6;3
3673;"""Griechenland befürchtet, im Falle einer neuen Flüchtlingskrise allein gelassen zu werden."" Griechenland wird allein gelassen, und das ist so sicher, wie das Amen in der deutschen katholischen Kirche. ";user_61;;r11_article_2;r11_article_2;r11_comment_114;zeit;2;comment;2;201;28;5;
3674;Entfernt. Bitte verzichten Sie auf Unterstellungen. Danke, die Redaktion/ja ;user_71;;r11_article_2;r11_article_2;r11_comment_115;zeit;2;comment;2;76;9;4;
3675;Die Migrationsströme in die EU müssen im Interesse des Kontinents und seiner Bevölkerung gestoppt werden. Einmal abgesehen davon, daß es nicht die Aufgabe der EU sein kann, noch mehr Migranten sowie Geflüchtete aufzunehmen, entspricht es einer naiven Anmaßung, daß die EU auch nur annähernd - ohne eigene wirtschaftliche wie gesellschaftliche Überforderung - in der Lage sei, das Elend in den überbevölkerten Regionen des Mittleren Ostens sowie Afrikas qua Aufnahme von Migranten und Geflüchteten abzumildern, geschweige denn zu lösen. Diejenigen, die eine weitere und damit de facto unreglementierte Aufnahme einfordern, oktroyieren der europäischen Bevölkerung im Ergebnis einen vermeintlichen Humanismus auf, der sich bei nüchterner Betrachtung indes aus einer Art postkolonialem Paternalismus speist. Denn die zahlreichen Probleme der jeweiligen Herkunftsländer lassen sich nur vor Ort und unter Beteiligung der dortigen Bevölkerung lösen, die Jahrzehnte nach dem Ende des Kolonialismus endlich die Verantwortung für die Verbesserung ihrer eigenen Lebensverhältnisse übernehmen muß. Die ehemaligen Kolonien Europas in Ost- und Südostasien belegen anschaulich, daß dies durchaus erfolgreich gelingen kann. Es besteht nicht der mindeste Grund, die Bevölkerung in den Regionen des Mittleren Ostens sowie Afrikas von der Verantwortung für die Gestaltung ihrer eigenen Lebensbedingungen frei zu sprechen und statt dessen diese Verantwortung der EU aufzubürden. Und zwar je früher, desto besser. ;user_73;;r11_article_2;r11_article_2;r11_comment_116;zeit;2;comment;2;1494;206;3;
3676;Ich habe es noch in Erinnerung. Es gab doch mal so ein Flüchtlingsdeal zwischen Merkel bzw. der EU und der Türkei! Da muss die EU wohl noch ein paar Mrd. drauflegen!? ;user_74;;r11_article_2;r11_article_2;r11_comment_117;zeit;2;comment;2;167;31;2;
3677;"So lange die EU nicht gemeinsam erkennen will, dass der Nahost in ihrem Einflussbereich liegt und sich vor der Tatsache scheut, dass die sich direkt politisch, wirtschaft;lich und militaerisch handeln muss, wird das Fluechtlingsproblem nicht geloest werden. Europa muss endlich Verantwortung allein tragen und nicht erwarten, andere, wie die UNO, stuenden bereit fuer sie einzuspringen. ";user_75;;r11_article_2;r11_article_2;r11_comment_118;zeit;2;comment;2;387;55;1;
3678;1. Warum sollte Europa für den Nahen Osten verantwortlich sein? Sie wünschen also Kolonialismus II? Oder anerkennen Sie mindestens, dass die Länder im Nahen Osten selber entscheiden dürfen? 2. Das Flüchtlingsproblem ist kein Problem des Nahen Ostens. Obwohl gerne erzählt wird, dass alle aus Syrien kommen stimmt das nicht. Sehr viele kommen aus Asien (Pakistan, Afghanistan, Bangladesh usw) und ein sehr grosser Teil kommt aus Afrika (Nordafrika und Sub-Sahara-Länder). 3. Die Zeit der Einmischung (militärisch, politisch und wirtschaftlich) sollte endlich zuende sein, damit die betroffenen Länder überhaupt eine Chance haben. Weshalb gibt es das Chaos in Syrien, Libyen und im Jemen? Genau! Der Westen und seine Verbündeten (Saudi-Arabien) meinen für Ordnung sorgen zu müssen! ;user_76;;r11_article_2;r11_comment_118;r11_comment_119;zeit;2;reply;3;780;114;1;1
3679;https://www.zeit.de/politik/deutschland/2020-05/landgericht-bremen-leiterin-migrationsamt-manipulation-asylverfahren;user_none;2020-05-03 08:08:48;r11_article_3;;r11_article_3;zeit;2;article;1;1551;211;0;
3680;"""Hintergrund ist ein Skandal um die Bremer Außenstelle des Bundesamts für Migration und Flüchtlinge (Bamf) aus dem Sommer 2018. Damals lautete der Vorwurf, in der Außenstelle seien zwischen 2013 und 2016 insbesondere jesidischen Flüchtlingen aus Syrien rechtsmissbräuchlich in großer Zahl positive Asylbescheide ausgestellt worden."" Na, dann hoffen wir mal, dass alle Beteiligten zu vollständigem Schadensersatz verurteilt werden bei mindestens 121 unrechtmäßigen Asylbescheiden kommt einiges an Geld zusammen. Das Vermögen der Beteiligten ist sicherlich schon eingefroren worden, oder? ";user_77;;r11_article_3;r11_article_3;r11_comment_120;zeit;2;comment;2;587;77;19;
3681;"Was haben Sie denn für eine Rechtsverständnis? ""Vermögen der Beteiligten [...] eingefroren"". Ihr Ernst? + 10 Weitere Antworten anzeigen ";user_78;;r11_article_3;r11_comment_120;r11_comment_121;zeit;2;reply;3;136;19;19;1
3682;Wenn Entscheider aus ÖD und Politik für ihre Entscheidungen finanziell haftbar gemacht werden könnten, würde vieles sicher ganz anders aussehen. ;user_79;;r11_article_3;r11_comment_120;r11_comment_122;zeit;2;reply;3;145;20;19;2
3683;Ja dann würde keiner mehr Politik machen, was für eine dumme Idee. ;user_78;;r11_article_3;r11_comment_122;r11_comment_123;zeit;2;reply;3;67;12;19;3
3684;Gut, dass wir in einem Rechtsstaat leben und Ihre kruden Vorstellungen von Rechtsstaatlichkeit und Rechtssprechung eher in Diktaturen zu finden sind. ;user_80;;r11_article_3;r11_comment_120;r11_comment_124;zeit;2;reply;3;150;21;19;4
3685;"""Gut, dass wir in einem Rechtsstaat leben und Ihre kruden Vorstellungen von Rechtsstaatlichkeit und Rechtssprechung eher in Diktaturen zu finden sind."" Q.E.D. Ganz schlecht, wenn man keine Ahnung hat, aber meint, erstmal eine krude Unterstellung raushaut. ""Auch Beamte und Arbeitnehmer im <U+FFFD>ffentlichen Dienst k<U+FFFD>nnen Fehler machen, die einen gro<U+FFFD>en Schaden zur Folge haben. Im Normalfall haftet der Dienstherr. Bei Vorsatz oder grober Fahrl<U+FFFD>ssigkeit aber muss der Besch<U+FFFD>ftigte den Schaden bezahlen. Und das mit seinem Privatverm<U+FFFD>gen. "" https://www.axa.de/das-plus-<U+FFFD> ";user_81;;r11_article_3;r11_comment_124;r11_comment_125;zeit;2;reply;3;565;77;19;5
3686;Sind Sie wirklich nicht in der Lage ihren eigenen Gedanken zu Ende zu denken? Allein die Anwaltskosten würden jeden Politiker und Angestellten im öffentlichen Dienst in den Ruin treiben, weil die Leute wegen allem möglichen klagen würden. Ein Dokument, das wegen einem technischen Defekt zu spät kommt, entgangener Gewinn eines Spediteurs, weil eine Umgehungsstraße nicht rechtzeitig fertig wird, ein verstorbener Verwandter, weil im Krankenhaus nicht genug Ärzte da sind, usw. Und am Ende werden wahrscheinlich auch noch die Richter verklagt, weil die irgendwelche Klagen nicht annehmen oder Polizisten, weil sie einen nicht vor einem Einbruch beschützt haben. Keiner würde diese Jobs mehr machen wollen und lassen Sie mich raten, Steuererhöhungen um durch höhere Löhne diese Berufe wieder attraktiver zu machen, die wollen Sie auch nicht, oder? Am Stammtisch kommen ihre Kommentare bestimmt gut an, aber werfen Sie doch einmal ihre Gehirn. ;user_82;;r11_article_3;r11_comment_122;r11_comment_126;zeit;2;reply;3;942;141;19;6
3687;Seltsame Vorstellungen von Politik scheinen Sie zu haben oder habe ich etwas falsch vertanden? ;user_83;;r11_article_3;r11_comment_123;r11_comment_127;zeit;2;reply;3;95;14;19;7
3688;Erst lesen und informieren, dann kommentieren: Es war ein Vorwurf, von dem praktisch nichts übrig geblieben ist. Die Fehlerquote dort war geringer als in anderen Außenstellen des Bamf, gerade einmal 28 positive Asylbescheide (bei 18.000 überprüften positiven Bescheiden!) waren nachträglich korrigiert worden. Die Quote lag also bei weniger als 2 Promille. ;user_84;;r11_article_3;r11_comment_120;r11_comment_128;zeit;2;reply;3;357;51;19;8
3689;Na, dann hoffen wir mal, dass alle Beteiligten zu vollständigem Schadensersatz verurteilt werden bei mindestens 121 unrechtmäßigen Asylbescheiden kommt einiges an Geld zusammen. Im Artikel zu lesen: Doch durch die Nachprüfungen schrumpfte die Zahl auf etwa 150. Gerichte in Hannover und Minden urteilten zwischenzeitlich, die Hauptbeschuldigten in dem Skandal hätten rechtmäßig gehandelt. Wieso sollten die Beschuldigten dafür bestraft werden, nicht unrechtmäßig gehandelt zu haben? ;user_85;;r11_article_3;r11_comment_120;r11_comment_129;zeit;2;reply;3;483;64;19;9
3690;Da wir alle nicht die ganzen Akten gelesen haben , sollten wir einfach abwarten. ;user_86;;r11_article_3;r11_comment_128;r11_comment_130;zeit;2;reply;3;81;14;19;10
3691;Sie finden eine Idee krude, nach der Beamte, die Entscheidungen nach ihren eigenen ideologischen Grundsätzen fällen, welche anderen Menschen (Steuerzahler) erhebliche Mehrkosten aufbürden, zur Verantwortung gezogen würden ? Ich nicht ! ;user_87;;r11_article_3;r11_comment_124;r11_comment_131;zeit;2;reply;3;236;31;19;11
